"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"P62877","RBX1_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P18074","ERCC2_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P55199","ELL_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P53803","RPAB4_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P19447","ERCC3_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q13888","TF2H2_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"O60306","AQR_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q13620","CUL4B_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P30876","RPB2_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q13889","TF2H3_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P0CG47","UBB_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P19388","RPAB1_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P05114","HMGN1_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"P19387","RPB3_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q96NB3","ZN830_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q9HCS7","SYF1_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q03468","ERCC6_HUMAN","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)"
"Q92759","TF2H4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q93009","UBP7_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q13620","CUL4B_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q09472","EP300_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9NRF9","DPOE3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P35249","RFC4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P61218","RPAB2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9ULR0","ISY1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P28340","DPOD1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P62487","RPB7_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P50613","CDK7_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P52434","RPAB3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P19447","ERCC3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P49005","DPOD2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P62877","RBX1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P62979","RS27A_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P51946","CCNH_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P32780","TF2H1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q13889","TF2H3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P53803","RPAB4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q13216","ERCC8_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P24928","RPB1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P56282","DPOE2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9NR33","DPOE4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P52435","RPB11_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P35250","RFC2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9HCU8","DPOD4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P30876","RPB2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q16531","DDB1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"O15514","RPB4_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P40938","RFC3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P23025","XPA_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P15927","RFA2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9UBT6","POLK_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P12004","PCNA_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P23193","TCEA1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P18074","ERCC2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P05114","HMGN1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P40937","RFC5_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9UNP9","PPIE_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P0CG47","UBB_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P36954","RPB9_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P35251","RFC1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P07992","ERCC1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P51948","MAT1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q13619","CUL4A_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P28715","ERCC5_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P27694","RFA1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q2YD98","UVSSA_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q6ZYL4","TF2H5_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P0CG48","UBC_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q92889","XPF_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P19387","RPB3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q96NB3","ZN830_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P62875","RPAB5_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q03468","ERCC6_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P35244","RFA3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q13888","TF2H2_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9UMS4","PRP19_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P19388","RPAB1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q07864","DPOE1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q15054","DPOD3_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"O60306","AQR_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"P62987","RL40_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9HCS7","SYF1_HUMAN","R-HSA-6782135","Dual incision in TC-NER"
"Q9UNP9","PPIE_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9HCS7","SYF1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P51946","CCNH_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q2YD98","UVSSA_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P32780","TF2H1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9NRF9","DPOE3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P0CG48","UBC_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q93009","UBP7_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P62979","RS27A_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P49916","DNLI3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9UBT6","POLK_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P62877","RBX1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9NR33","DPOE4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P15927","RFA2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9UMS4","PRP19_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P51948","MAT1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q13216","ERCC8_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P18074","ERCC2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q09472","EP300_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P12004","PCNA_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P19447","ERCC3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q13889","TF2H3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P62875","RPAB5_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P35250","RFC2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P50613","CDK7_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P18887","XRCC1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P62487","RPB7_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q92759","TF2H4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P49005","DPOD2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P28340","DPOD1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P53803","RPAB4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"O15514","RPB4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P19387","RPB3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P19388","RPAB1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P61218","RPAB2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q16531","DDB1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P40938","RFC3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q6ZYL4","TF2H5_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P52434","RPAB3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P23193","TCEA1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P56282","DPOE2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P35244","RFA3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P35251","RFC1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P30876","RPB2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P35249","RFC4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P36954","RPB9_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q13888","TF2H2_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q03468","ERCC6_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P52435","RPB11_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P40937","RFC5_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P24928","RPB1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q13620","CUL4B_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"O60306","AQR_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P05114","HMGN1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P0CG47","UBB_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q07864","DPOE1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P18858","DNLI1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P62987","RL40_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"P27694","RFA1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9HCU8","DPOD4_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q13619","CUL4A_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q15054","DPOD3_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q96NB3","ZN830_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9ULR0","ISY1_HUMAN","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER"
"Q9NWX6","THG1_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9P272","TRM9B_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q96PZ0","PUS7_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q14657","LAGE3_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9UET6","TRM7_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q96S44","PRPK_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"O14717","TRDMT_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q7Z6V5","ADAT2_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q7Z4G4","TRM11_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9NUP7","TRM13_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9UI30","TR112_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9Y3C4","TPRKB_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q8TBZ6","TM10A_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q96BT7","ALKB8_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q2VPK5","CTU2_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q7Z7A3","CTU1_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9NXH9","TRM1_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9H3H1","MOD5_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9BXR0","TGT_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"P07814","SYEP_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9BZE2","PUS3_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9NX74","DUS2L_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q5VV42","CDKAL_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9UBP6","TRMB_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9UJA5","TRM6_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9BTM9","URM1_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q96FX7","TRM61_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q8IYL2","TRM44_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q6YHU6","THADA_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9BUB4","ADAT1_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q8TEA1","NSUN6_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q08J23","NSUN2_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q96EY9","ADAT3_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9NPF4","OSGEP_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"P57081","WDR4_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"Q9H974","QTRT2_HUMAN","R-HSA-6782315","tRNA modification in the nucleus and cytosol"
"O60294","TYW4_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"Q32P41","TRM5_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"A2RUC4","TYW5_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"Q6IPR3","TYW3_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"Q53H54","TYW2_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"Q9NV66","TYW1_HUMAN","R-HSA-6782861","Synthesis of wybutosine at G37 of tRNA(Phe)"
"Q7Z5Q5","DPOLN_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"O94782","UBP1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"O15360","FANCA_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9BTP7","FAP24_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P35244","RFA3_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"A8MT69","CENPX_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"O15287","FANCG_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q6PJP8","DCR1A_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q0VG06","FP100_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8TAF3","WDR48_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9HB96","FANCE_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9NPD8","UBE2T_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P15927","RFA2_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8N2Z9","CENPS_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q96NY9","MUS81_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q92889","XPF_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q6NZ36","FAP20_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9BXW9","FACD2_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9Y2M0","FAN1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q13535","ATR_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P62987","RL40_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P0CG47","UBB_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8IY92","SLX4_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9H816","DCR1B_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P62979","RS27A_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8WXE1","ATRIP_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P07992","ERCC1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9NW38","FANCL_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P0CG48","UBC_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8NB91","FANCB_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9NVI1","FANCI_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q00597","FANCC_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9BQ83","SLX1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"A4GXA9","EME2_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q96AY2","EME1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q8IYD8","FANCM_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"P27694","RFA1_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q9NPI8","FANCF_HUMAN","R-HSA-6783310","Fanconi Anemia Pathway"
"Q14116","IL18_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P10147","CCL3_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P13236","CCL4_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P06734","FCER2_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"O00626","CCL22_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P19438","TNR1A_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P02778","CXL10_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P14778","IL1R1_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P29459","IL12A_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P09919","CSF3_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P32246","CCR1_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P78556","CCL20_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P13500","CCL2_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P13501","CCL5_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"Q99731","CCL19_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P25105","PTAFR_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P41597","CCR2_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P33681","CD80_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P01375","TNFA_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P21462","FPR1_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P20333","TNR1B_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P04141","CSF2_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P01584","IL1B_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P27930","IL1R2_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P10145","IL8_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
"P09603","CSF1_HUMAN","R-HSA-6783783","Interleukin-10 signaling"
